日期,TW50,TW50TR
2002-10-18,3409.79,3448.13
2002-10-21,3400.68,3438.92
2002-10-22,3323.56,3360.93
2002-10-23,3496.82,3536.14
2002-10-24,3483.31,3523.98
2002-10-25,3478.54,3519.16
2002-10-28,3491.17,3531.93
2002-10-29,3467.09,3507.58
2002-10-30,3401.27,3440.99
2002-10-31,3455.46,3495.81
2002-11-01,3383.69,3423.2
2002-11-04,3470.11,3510.63
2002-11-05,3462.45,3502.89
2002-11-06,3604.7,3646.8
2002-11-07,3641.15,3683.67
2002-11-08,3663.45,3706.23
2002-11-11,3512.75,3553.77
2002-11-12,3523.07,3564.21
2002-11-13,3513.44,3554.46
2002-11-14,3506.23,3547.18
2002-11-15,3632.11,3674.52
2002-11-18,3622.86,3665.17
2002-11-19,3571.8,3613.51
2002-11-20,3508.08,3549.04
2002-11-21,3466.72,3507.2
2002-11-22,3591.21,3633.14
2002-11-25,3611.19,3653.36
2002-11-26,3556.81,3598.34
2002-11-27,3510.15,3551.14
2002-11-28,3494.56,3535.37
2002-11-29,3525.47,3566.64
2002-12-02,3571.97,3613.68
2002-12-03,3660.46,3703.2
2002-12-04,3594.22,3636.19
2002-12-05,3610.45,3652.61
2002-12-06,3588.09,3629.99
2002-12-09,3643.42,3685.96
2002-12-10,3560.03,3601.6
2002-12-11,3523.43,3564.58
2002-12-12,3482.78,3523.45
2002-12-13,3427.15,3467.17
2002-12-16,3410.77,3450.6
2002-12-17,3387.06,3426.61
2002-12-18,3372.1,3411.48
2002-12-19,3357.12,3396.33
2002-12-20,3407.76,3447.55
2002-12-23,3367.84,3407.17
2002-12-24,3351.7,3390.84
2002-12-25,3326.13,3364.97
2002-12-26,3399.59,3439.29
2002-12-27,3372.65,3412.03
2002-12-30,3288.92,3327.33
2002-12-31,3269.84,3308.03
2003-01-02,3317.86,3356.61
2003-01-03,3409.96,3449.78
2003-01-06,3443.89,3484.11
2003-01-07,3464.36,3504.81
2003-01-08,3552.01,3593.49
2003-01-09,3532.42,3573.66
2003-01-10,3569.95,3611.64
2003-01-13,3693.42,3736.55
2003-01-14,3691.09,3734.19
2003-01-15,3682.72,3725.73
2003-01-16,3602.39,3644.45
2003-01-17,3589.17,3631.09
2003-01-20,3595.49,3637.48
2003-01-21,3592.1,3634.04
2003-01-22,3606.45,3648.56
2003-01-23,3692.26,3735.38
2003-01-24,3659.32,3702.05
2003-01-27,3603.09,3645.16
2003-01-28,3626.89,3669.24
2003-02-06,3449.87,3490.16
2003-02-07,3370.48,3409.83
2003-02-10,3311.04,3349.7
2003-02-11,3316.36,3355.09
2003-02-12,3306.38,3344.99
2003-02-13,3232.71,3270.46
2003-02-14,3228.66,3266.36
2003-02-17,3393.26,3432.89
2003-02-18,3319.76,3358.52
2003-02-19,3277.26,3315.52
2003-02-20,3297.85,3336.35
2003-02-21,3304.47,3343.06
2003-02-24,3353.38,3392.54
2003-02-25,3223.83,3261.48
2003-02-26,3221.1,3258.72
2003-02-27,3207.87,3245.33
2003-03-03,3293.85,3332.32
2003-03-04,3263.74,3301.86
2003-03-05,3192.39,3229.67
2003-03-06,3188.76,3225.99
2003-03-07,3173.82,3210.88
2003-03-10,3163.41,3200.34
2003-03-11,3123.44,3159.91
2003-03-12,3171.28,3208.31
2003-03-13,3203.63,3241.03
2003-03-14,3282.92,3321.25
2003-03-17,3200.57,3237.95
2003-03-18,3355.39,3394.57
2003-03-19,3342.88,3381.91
2003-03-20,3405.25,3445.02
2003-03-21,3395.47,3435.12
2003-03-24,3384.86,3424.39
2003-03-25,3318.11,3356.85
2003-03-26,3315.24,3353.95
2003-03-27,3325.71,3364.55
2003-03-28,3297.9,3336.41
2003-03-31,3165.44,3202.4
2003-04-01,3183.09,3220.26
2003-04-02,3169.25,3206.26
2003-04-03,3206.17,3243.61
2003-04-04,3324.3,3363.12
2003-04-07,3382.66,3422.16
2003-04-08,3362.12,3401.38
2003-04-09,3341.2,3380.22
2003-04-10,3340.94,3379.96
2003-04-11,3343.02,3382.06
2003-04-14,3281.21,3319.52
2003-04-15,3310.71,3349.37
2003-04-16,3416.25,3456.14
2003-04-17,3383.25,3422.76
2003-04-18,3458.45,3498.84
2003-04-21,3459.05,3499.44
2003-04-22,3383.02,3422.53
2003-04-23,3399.58,3439.27
2003-04-24,3257.54,3295.58
2003-04-25,3147.46,3184.21
2003-04-28,3085.72,3121.75
2003-04-29,3148.65,3185.42
2003-04-30,3130.07,3166.62
2003-05-02,3170.06,3207.08
2003-05-05,3171.77,3208.81
2003-05-06,3179.85,3216.98
2003-05-07,3216.45,3254.01
2003-05-08,3155.42,3192.27
2003-05-09,3196.93,3234.26
2003-05-12,3220.17,3257.78
2003-05-13,3279.01,3317.3
2003-05-14,3282.54,3320.87
2003-05-15,3276.35,3314.61
2003-05-16,3237.44,3275.24
2003-05-19,3216.14,3253.69
2003-05-20,3208.96,3246.43
2003-05-21,3184.71,3221.9
2003-05-22,3223.5,3261.14
2003-05-23,3277.93,3316.21
2003-05-26,3355.4,3394.58
2003-05-27,3339.98,3378.98
2003-05-28,3365.82,3405.12
2003-05-29,3441.1,3481.28
2003-05-30,3437.67,3477.81
2003-06-02,3558.82,3600.38
2003-06-03,3545.42,3586.82
2003-06-05,3597.85,3639.86
2003-06-06,3598.9,3640.92
2003-06-09,3668.42,3711.26
2003-06-10,3662.79,3705.56
2003-06-11,3633.82,3676.26
2003-06-12,3699.72,3747.51
2003-06-13,3697.24,3745.0
2003-06-16,3689.9,3737.56
2003-06-17,3771.57,3820.28
2003-06-18,3788.49,3837.42
2003-06-19,3816.8,3870.28
2003-06-20,3783.11,3837.83
2003-06-23,3717.96,3773.27
2003-06-24,3704.47,3759.58
2003-06-25,3722.91,3778.3
2003-06-26,3697.92,3757.54
2003-06-27,3688.49,3747.96
2003-06-30,3672.33,3731.53
2003-07-01,3783.64,3844.64
2003-07-02,3853.45,3916.85
2003-07-03,3872.68,3944.49
2003-07-04,3921.85,3994.57
2003-07-07,4081.05,4157.62
2003-07-08,4123.26,4200.62
2003-07-09,4095.46,4172.3
2003-07-10,4003.84,4078.96
2003-07-11,3970.92,4047.45
2003-07-14,4065.56,4143.92
2003-07-15,4043.02,4121.71
2003-07-16,4101.82,4181.65
2003-07-17,3997.7,4075.81
2003-07-18,3987.05,4064.95
2003-07-21,3922.67,3999.3
2003-07-22,3955.14,4039.42
2003-07-23,3994.23,4079.34
2003-07-24,4091.46,4194.49
2003-07-25,4084.49,4187.33
2003-07-28,4122.17,4225.97
2003-07-29,4041.45,4145.27
2003-07-30,4024.6,4134.31
2003-07-31,4040.82,4151.65
2003-08-01,4108.03,4222.27
2003-08-04,4092.25,4208.77
2003-08-05,3990.7,4107.59
2003-08-06,3965.78,4082.04
2003-08-07,3984.86,4103.6
2003-08-08,3963.98,4082.1
2003-08-11,3957.05,4074.96
2003-08-12,3989.0,4108.32
2003-08-13,4155.33,4279.62
2003-08-14,4163.44,4288.97
2003-08-15,4209.7,4340.11
2003-08-18,4219.58,4350.29
2003-08-19,4213.56,4346.35
2003-08-20,4252.32,4386.96
2003-08-21,4318.96,4456.06
2003-08-22,4354.99,4493.24
2003-08-25,4387.23,4526.49
2003-08-26,4277.93,4413.72
2003-08-27,4283.91,4419.89
2003-08-28,4279.86,4415.71
2003-08-29,4387.44,4526.71
2003-09-01,4425.51,4565.99
2003-09-02,4453.82,4595.2
2003-09-03,4420.7,4561.03
2003-09-04,4385.62,4524.84
2003-09-05,4408.17,4548.1
2003-09-08,4504.4,4647.38
2003-09-09,4474.01,4616.03
2003-09-10,4439.54,4581.21
2003-09-12,4440.73,4582.44
2003-09-15,4401.2,4542.01
2003-09-16,4471.16,4614.21
2003-09-17,4511.55,4655.9
2003-09-18,4506.76,4650.95
2003-09-19,4498.58,4642.5
2003-09-22,4427.35,4569.0
2003-09-23,4431.21,4572.98
2003-09-24,4468.11,4611.06
2003-09-25,4439.75,4581.79
2003-09-26,4404.77,4545.7
2003-09-29,4396.42,4537.08
2003-09-30,4373.12,4513.04
2003-10-01,4351.53,4490.75
2003-10-02,4465.59,4608.46
2003-10-03,4496.75,4640.62
2003-10-06,4586.65,4733.4
2003-10-07,4590.19,4737.05
2003-10-08,4546.45,4691.9
2003-10-09,4574.53,4720.89
2003-10-13,4664.79,4814.03
2003-10-14,4630.54,4778.69
2003-10-15,4619.69,4767.49
2003-10-16,4715.18,4866.03
2003-10-17,4721.51,4872.57
2003-10-20,4751.67,4903.69
2003-10-21,4735.28,4886.78
2003-10-22,4701.85,4852.28
2003-10-23,4623.56,4771.48
2003-10-24,4584.76,4731.45
2003-10-27,4615.81,4763.49
2003-10-28,4736.54,4888.08
2003-10-29,4760.69,4913.0
2003-10-30,4765.83,4918.31
2003-10-31,4706.31,4856.89
2003-11-03,4736.72,4888.26
2003-11-04,4761.38,4913.72
2003-11-05,4785.63,4938.74
2003-11-06,4681.53,4831.31
2003-11-07,4708.95,4859.61
2003-11-10,4695.66,4845.89
2003-11-11,4640.93,4789.41
2003-11-12,4607.64,4755.06
2003-11-13,4655.62,4804.58
2003-11-14,4661.82,4810.97
2003-11-17,4578.6,4725.09
2003-11-18,4582.31,4728.92
2003-11-19,4520.57,4665.21
2003-11-20,4487.59,4631.17
2003-11-21,4488.29,4631.89
2003-11-24,4475.85,4619.05
2003-11-25,4529.74,4674.67
2003-11-27,4408.04,4549.07
2003-11-28,4433.19,4575.03
2003-12-01,4518.09,4662.64
2003-12-02,4564.02,4710.04
2003-12-03,4535.54,4680.65
2003-12-04,4570.32,4716.54
2003-12-05,4553.8,4699.5
2003-12-08,4505.15,4649.29
2003-12-09,4523.42,4668.14
2003-12-10,4468.57,4611.54
2003-12-11,4523.71,4668.44
2003-12-12,4509.13,4653.39
2003-12-15,4568.89,4715.06
2003-12-16,4531.2,4676.17
2003-12-17,4416.81,4558.12
2003-12-18,4429.63,4571.35
2003-12-19,4417.98,4559.33
2003-12-22,4488.95,4632.56
2003-12-23,4493.76,4637.54
2003-12-24,4496.49,4640.35
2003-12-25,4497.17,4641.06
2003-12-26,4490.07,4633.73
2003-12-29,4446.64,4588.91
2003-12-30,4501.23,4645.25
2003-12-31,4522.2,4666.88
2004-01-02,4647.48,4796.17
2004-01-05,4705.67,4856.23
2004-01-06,4717.83,4868.77
2004-01-07,4705.77,4856.33
2004-01-08,4725.15,4876.33
2004-01-09,4779.92,4932.85
2004-01-12,4776.62,4929.45
2004-01-13,4769.26,4921.85
2004-01-14,4812.75,4966.73
2004-01-15,4801.23,4954.84
2004-01-16,4795.99,4949.43
2004-01-27,4872.26,5028.14
2004-01-28,4852.61,5007.87
2004-01-29,4790.14,4943.39
2004-01-30,4807.21,4961.02
2004-02-02,4738.27,4889.87
2004-02-03,4686.17,4836.1
2004-02-04,4658.29,4807.33
2004-02-05,4665.78,4815.06
2004-02-06,4717.07,4867.98
2004-02-09,4807.01,4960.8
2004-02-10,4791.05,4944.33
2004-02-11,4772.02,4924.69
2004-02-12,4800.53,4954.12
2004-02-13,4882.82,5039.04
2004-02-16,4865.35,5021.01
2004-02-17,4876.85,5032.88
2004-02-18,4893.47,5050.03
2004-02-19,4949.62,5107.98
2004-02-20,4938.01,5096.0
2004-02-23,4920.12,5077.54
2004-02-24,4856.71,5012.09
2004-02-25,4895.65,5052.28
2004-02-26,4950.6,5108.99
2004-02-27,4991.79,5151.5
2004-03-01,5121.49,5285.35
2004-03-02,5203.66,5370.14
2004-03-03,5160.18,5325.28
2004-03-04,5216.26,5383.15
2004-03-05,5133.21,5297.44
2004-03-08,5089.66,5252.5
2004-03-09,5133.04,5297.27
2004-03-10,5039.35,5200.58
2004-03-11,5039.86,5201.11
2004-03-12,4950.5,5108.89
2004-03-15,4819.98,4974.19
2004-03-16,4803.64,4957.32
2004-03-17,4818.0,4972.15
2004-03-18,4985.81,5145.33
2004-03-19,5015.55,5176.02
2004-03-22,4680.3,4830.04
2004-03-23,4563.91,4709.93
2004-03-24,4635.77,4784.09
2004-03-25,4589.93,4736.78
2004-03-26,4591.81,4738.72
2004-03-29,4845.89,5000.93
2004-03-30,4827.83,4982.29
2004-03-31,4844.05,4999.03
2004-04-01,4841.72,4996.62
2004-04-02,4849.44,5004.59
2004-04-05,4960.42,5119.13
2004-04-06,4923.64,5081.17
2004-04-07,4940.71,5098.79
2004-04-08,4957.55,5116.16
2004-04-09,4902.3,5059.15
2004-04-12,5017.55,5178.08
2004-04-13,5011.66,5172.0
2004-04-14,5095.85,5258.89
2004-04-15,4993.07,5152.82
2004-04-16,5058.62,5220.46
2004-04-19,5031.32,5192.29
2004-04-20,5048.45,5209.97
2004-04-21,5058.45,5220.29
2004-04-22,5009.61,5169.89
2004-04-23,5039.15,5200.37
2004-04-26,5024.47,5185.22
2004-04-27,4979.07,5138.37
2004-04-28,4921.22,5078.67
2004-04-29,4792.55,4945.88
2004-04-30,4572.28,4718.56
2004-05-03,4524.83,4669.6
2004-05-04,4648.18,4796.9
2004-05-05,4394.69,4535.3
2004-05-06,4443.01,4585.16
2004-05-07,4546.06,4691.51
2004-05-10,4369.5,4509.3
2004-05-11,4421.42,4562.88
2004-05-12,4467.97,4610.92
2004-05-13,4445.82,4588.06
2004-05-14,4334.46,4473.14
2004-05-17,4101.08,4232.29
2004-05-18,4163.83,4297.05
2004-05-19,4408.15,4549.18
2004-05-20,4374.13,4514.07
2004-05-21,4470.76,4613.8
2004-05-24,4445.69,4587.92
2004-05-25,4465.63,4608.5
2004-05-26,4524.76,4669.53
2004-05-27,4530.57,4678.52
2004-05-28,4618.89,4769.72
2004-05-31,4471.24,4617.25
2004-06-01,4487.46,4634.0
2004-06-02,4398.62,4542.26
2004-06-03,4238.41,4376.81
2004-06-04,4284.57,4424.48
2004-06-07,4459.63,4605.27
2004-06-08,4499.31,4646.24
2004-06-09,4473.41,4619.49
2004-06-10,4376.61,4519.52
2004-06-11,4260.31,4399.44
2004-06-14,4136.66,4278.51
2004-06-15,4202.34,4353.17
2004-06-16,4151.22,4300.22
2004-06-17,4250.05,4405.04
2004-06-18,4178.46,4330.83
2004-06-21,4182.86,4335.4
2004-06-23,4324.66,4482.36
2004-06-24,4344.37,4509.64
2004-06-25,4363.14,4529.12
2004-06-28,4280.94,4445.67
2004-06-29,4305.18,4470.85
2004-06-30,4387.41,4556.24
2004-07-01,4389.24,4570.78
2004-07-02,4305.69,4483.77
2004-07-05,4232.87,4407.94
2004-07-06,4298.29,4476.07
2004-07-07,4285.47,4462.71
2004-07-08,4280.43,4458.66
2004-07-09,4333.93,4514.39
2004-07-12,4305.83,4489.74
2004-07-13,4255.55,4443.93
2004-07-14,4214.55,4401.11
2004-07-15,4151.0,4337.33
2004-07-16,4117.2,4302.01
2004-07-19,4123.73,4308.84
2004-07-20,4005.35,4185.14
2004-07-21,4073.16,4263.74
2004-07-22,4053.64,4247.33
2004-07-23,4025.26,4233.82
2004-07-26,3984.54,4190.99
2004-07-27,4045.38,4255.27
2004-07-28,4026.97,4239.06
2004-07-29,3992.12,4209.55
2004-07-30,4055.79,4278.9
2004-08-02,4006.33,4232.29
2004-08-03,4025.47,4253.96
2004-08-04,3991.04,4227.67
2004-08-05,4081.55,4328.36
2004-08-06,4049.88,4294.77
2004-08-09,4040.8,4287.14
2004-08-10,4035.13,4282.94
2004-08-11,4018.19,4265.66
2004-08-12,4016.65,4266.17
2004-08-13,4029.74,4280.07
2004-08-16,3991.94,4239.93
2004-08-17,3995.6,4244.49
2004-08-18,4096.09,4351.24
2004-08-19,4236.47,4500.37
